experiment_dir,experiment_name,dataset,mode,scheduler,scheduler_ablation,seed,partition_seed,arch_seed,split_protocol,rounds,participation_rate,noise_multiplier,dp_enabled,summary_mode,transfer_package_mode,accounting_releases_per_round,profile_csv,final_accuracy,final_macro_f1,uplink_mb,downlink_mb,time_s,energy_j,epsilon_max,epsilon_mean,num_selected_clients
outputs/fedavg_mnist_small_cnn_seed44_indsplit_trace_20260419_010906,fedavg_mnist_small_cnn_seed44_indsplit_trace_20260419_010906,mnist,FedAvg-small_cnn,mobile,,44,44,44,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.9482,0.9473377466201782,1.599609375,1.599609375,8.780059285350243,4.035905383300781,0.0,0.0,4
outputs/fedmd_fake_smoke_trace_20260419_000034,fedmd_fake_smoke_trace_20260419_000034,fake,FedMD-proxy,mobile,,7,7,7,independent,1,0.5,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.08984375,0.016368286567740142,0.009765625,0.009765625,0.7723916136188272,0.11784913635253907,0.0,0.0,4
outputs/fedmd_mnist_proxy_seed42_indsplit_trace_20260419_002409,fedmd_mnist_proxy_seed42_indsplit_trace_20260419_002409,mnist,FedMD-proxy,mobile,,42,42,42,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.40862,0.28420146405696867,0.078125,0.078125,24.01227786217207,3.617887245178223,0.0,0.0,4
outputs/fedmd_mnist_proxy_seed43_indsplit_trace_20260419_004742,fedmd_mnist_proxy_seed43_indsplit_trace_20260419_004742,mnist,FedMD-proxy,mobile,,43,43,43,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.47983000000000003,0.3631066123023629,0.078125,0.078125,6.945948846146643,4.7626394729614265,0.0,0.0,4
outputs/fedmd_mnist_proxy_seed44_indsplit_trace_20260419_011543,fedmd_mnist_proxy_seed44_indsplit_trace_20260419_011543,mnist,FedMD-proxy,mobile,,44,44,44,independent,15,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.4820399999999999,0.38346795588731764,0.078125,0.078125,4.907288256415517,2.263410270690918,0.0,0.0,4
outputs/fedproto_cifar10_mobile_sigma05_seed42_fixedsplit_cuda_20260418_223915,fedproto_cifar10_mobile_sigma05_seed42_fixedsplit_cuda_20260418_223915,cifar10,FedProto-style,mobile,,42,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.24156249999999999,0.142602632753551,0.01972198486328125,0.01987457275390625,17.46233413327984,7.23612888765901,178.523640014304,121.4750102074125,4
outputs/fedproto_cifar10_mobile_sigma05_seed43_fixedsplit_cuda_20260418_230444,fedproto_cifar10_mobile_sigma05_seed43_fixedsplit_cuda_20260418_230444,cifar10,FedProto-style,mobile,,43,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.23343750000000002,0.13440443091094495,0.01972198486328125,0.01987457275390625,40.344272680783746,14.919978844111531,178.523640014304,139.44533287344848,4
outputs/fedproto_cifar10_mobile_sigma05_seed44_fixedsplit_cuda_20260418_232458,fedproto_cifar10_mobile_sigma05_seed44_fixedsplit_cuda_20260418_232458,cifar10,FedProto-style,mobile,,44,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.25562500000000005,0.1498382579535246,0.01972198486328125,0.01987457275390625,13.422315812248627,7.8809877476624255,186.45615234075314,123.04727761842784,4
outputs/fedproto_mnist_mobile_sigma05_seed42_fixedsplit_cuda_20260418_223416,fedproto_mnist_mobile_sigma05_seed42_fixedsplit_cuda_20260418_223416,mnist,FedProto-style,mobile,,42,42,42,fixed,15,0.4,0.5,true,full,full,0,,0.499375,0.4095374448224902,0.01483917236328125,0.01499176025390625,11.46584780809022,9.817594691117101,146.196004342964,89.56652413824627,4
outputs/fedproto_mnist_mobile_sigma05_seed42_indsplit_trace_20260419_002013,fedproto_mnist_mobile_sigma05_seed42_indsplit_trace_20260419_002013,mnist,FedProto-style,mobile,,42,42,42,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.5046875,0.4067437814548612,0.01483917236328125,0.01499176025390625,22.95008384218084,5.12042603302002,146.196004342964,81.70868122332254,4
outputs/fedproto_mnist_mobile_sigma05_seed43_fixedsplit_cuda_20260418_230028,fedproto_mnist_mobile_sigma05_seed43_fixedsplit_cuda_20260418_230028,mnist,FedProto-style,mobile,,43,42,42,fixed,15,0.4,0.5,true,full,full,0,,0.47359375000000004,0.3690800953656435,0.01483917236328125,0.01499176025390625,11.450346801606926,6.774504487630811,137.93356943375483,89.58445830125719,4
outputs/fedproto_mnist_mobile_sigma05_seed43_indsplit_trace_20260419_004414,fedproto_mnist_mobile_sigma05_seed43_indsplit_trace_20260419_004414,mnist,FedProto-style,mobile,,43,43,43,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.54078125,0.43298975210636853,0.01483917236328125,0.01499176025390625,15.466740152941147,8.60953132724762,137.93356943375483,81.33775543439907,4
outputs/fedproto_mnist_mobile_sigma05_seed44_fixedsplit_cuda_20260418_232015,fedproto_mnist_mobile_sigma05_seed44_fixedsplit_cuda_20260418_232015,mnist,FedProto-style,mobile,,44,42,42,fixed,15,0.4,0.5,true,full,full,0,,0.49468749999999995,0.390806245803833,0.01483917236328125,0.01499176025390625,17.804722493081993,9.1963633911238,154.37898078868042,89.25878552208968,4
outputs/fedproto_mnist_mobile_sigma05_seed44_indsplit_trace_20260419_011132,fedproto_mnist_mobile_sigma05_seed44_indsplit_trace_20260419_011132,mnist,FedProto-style,mobile,,44,44,44,independent,15,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.4615625,0.34785952530801295,0.01483917236328125,0.01499176025390625,10.32959722218516,6.931114372253418,137.93356943375483,81.38357739372306,4
outputs/palm_fake_smoke_trace_indsplit_20260419_000044,palm_fake_smoke_trace_indsplit_20260419_000044,fake,PALM-transfer,mobile,,7,7,7,independent,1,0.5,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.12109375,0.02160062175244093,0.00995635986328125,0.0,0.7264206076952083,0.14271163845062257,22.6225813626911,22.6225813626911,4
outputs/palmfl_fake_smoke_client_metrics_cuda_20260418_193009,palmfl_fake_smoke_client_metrics_cuda_20260418_193009,fake,PALM-transfer,mobile,,7,7,7,independent,2,0.5,0.5,true,full,full,0,,0.08625000000000001,0.015856260433793068,0.00995635986328125,0.01010894775390625,0.3503918211218215,0.224263125161885,35.507880004768,26.91768091005007,4
outputs/palmfl_fake_smoke_eval_control_cuda_20260418_175704,palmfl_fake_smoke_eval_control_cuda_20260418_175704,fake,PALM-transfer,mobile,,7,7,7,independent,3,0.5,0.5,true,full,full,0,,0.09765625,0.017698322189971805,0.00995635986328125,0.01010894775390625,1.1370977578231938,0.22019457732655284,46.791155473128484,34.97387228019586,4
outputs/palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_210624,palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_210624,cifar10,Count-only-transfer,mobile,,42,42,42,independent,20,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.25921874999999994,0.15634226929396391,0.00019073486328125,0.00034332275390625,59.48623713723989,10.44688179397583,82.91932052578694,43.21811951998532,4
outputs/palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_235356,palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed43_indsplit_trace_20260419_235356,cifar10,Count-only-transfer,mobile,,43,43,43,independent,20,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.304375,0.19871967062354087,0.00019073486328125,0.00034332275390625,38.2120137765429,20.52839153289795,79.83257905837834,54.19810706827981,4
outputs/palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260420_023531,palmfl_v8_cifar10_count_only_transfer_mobile_sigma05_seed44_indsplit_trace_20260420_023531,cifar10,Count-only-transfer,mobile,,44,44,44,independent,20,0.4,0.5,true,histogram_only,counts_only,1,data/mobilebandwidth/real_mobile_profiles.csv,0.2984375,0.20787709122523665,0.00019073486328125,0.00034332275390625,26.62425460344305,18.320318152427674,82.91932052578694,48.65033504196147,4
outputs/palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_193138,palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed42_indsplit_trace_20260419_193138,cifar10,Histogram-only,mobile,,42,42,42,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.24078125,0.14406804218888283,0.00019073486328125,0.0,58.98407829883271,10.358659925460815,82.91932052578694,47.584030157418454,4
outputs/palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_220508,palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed43_indsplit_trace_20260419_220508,cifar10,Histogram-only,mobile,,43,43,43,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.28109375,0.1772256836295128,0.00019073486328125,0.0,37.889547657995166,20.35511106491089,79.83257905837834,53.68013756658202,4
outputs/palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed44_indsplit_trace_20260420_010853,palmfl_v8_cifar10_histogram_only_mobile_sigma05_seed44_indsplit_trace_20260420_010853,cifar10,Histogram-only,mobile,,44,44,44,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.28703125,0.19997765934094786,0.00019073486328125,0.0,18.61955840012123,7.190877718925476,82.91932052578694,48.270734448392375,4
outputs/palmfl_v8_cifar10_histogram_only_random_sigma05_seed42_indsplit_trace_20260419_194531,palmfl_v8_cifar10_histogram_only_random_sigma05_seed42_indsplit_trace_20260419_194531,cifar10,Histogram-only,random,,42,42,42,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.2975,0.18479577153921128,0.00019073486328125,0.0,58.98407829883271,9.727979414463043,57.2451627253822,42.60289834029486,4
outputs/palmfl_v8_cifar10_histogram_only_random_sigma05_seed43_indsplit_trace_20260419_222444,palmfl_v8_cifar10_histogram_only_random_sigma05_seed43_indsplit_trace_20260419_222444,cifar10,Histogram-only,random,,43,43,43,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.34921875,0.23856570869684218,0.00019073486328125,0.0,88.10470141630259,29.128606226444248,60.60266244607348,42.492672387275626,4
outputs/palmfl_v8_cifar10_histogram_only_random_sigma05_seed44_indsplit_trace_20260420_012241,palmfl_v8_cifar10_histogram_only_random_sigma05_seed44_indsplit_trace_20260420_012241,cifar10,Histogram-only,random,,44,44,44,independent,20,0.4,0.5,true,histogram_only,full,1,data/mobilebandwidth/real_mobile_profiles.csv,0.3215625,0.21622948125004768,0.00019073486328125,0.0,90.2803486953547,18.45784744977951,50.34854258770292,43.01132104590777,4
outputs/palmfl_v8_cifar10_local_only_latest_fixedsplit_cuda_20260418_183458,palmfl_v8_cifar10_local_only_latest_fixedsplit_cuda_20260418_183458,cifar10,Local-only,mobile,,42,42,42,fixed,20,0.4,0.0,false,full,full,0,,0.2515625,0.15339587088674306,0.0,0.0,17.45913435066134,7.226152174605696,0.0,0.0,4
outputs/palmfl_v8_cifar10_local_only_latest_seed43_fixedsplit_cuda_20260418_212249,palmfl_v8_cifar10_local_only_latest_seed43_fixedsplit_cuda_20260418_212249,cifar10,Local-only,mobile,,43,42,42,fixed,20,0.4,0.0,false,full,full,0,,0.24281250000000001,0.1455886285752058,0.0,0.0,40.340383827215,14.908474898915248,0.0,0.0,4
outputs/palmfl_v8_cifar10_local_only_latest_seed44_fixedsplit_cuda_20260418_215318,palmfl_v8_cifar10_local_only_latest_seed44_fixedsplit_cuda_20260418_215318,cifar10,Local-only,mobile,,44,42,42,fixed,20,0.4,0.0,false,full,full,0,,0.25015624999999997,0.1515615578740835,0.0,0.0,13.420312563007352,7.873294055642161,0.0,0.0,4
outputs/palmfl_v8_cifar10_local_only_seed42_indsplit_trace_20260419_012011,palmfl_v8_cifar10_local_only_seed42_indsplit_trace_20260419_012011,cifar10,Local-only,mobile,,42,42,42,independent,20,0.4,0.0,false,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.25999999999999995,0.15891329515725375,0.0,0.0,58.98398525743599,10.358624725341798,0.0,0.0,4
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,42,42,42,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.24906250000000002,0.15020577255636453,0.00995635986328125,0.0,58.988842018344904,10.360462171554564,140.69708517540585,71.53363187879184,4
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,43,43,43,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.30031250000000004,0.1950158379971981,0.00995635986328125,0.0,37.88960147791801,20.356410869598392,135.16020065340336,90.03710235952539,4
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,44,44,44,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.3075,0.21295019602403045,0.00995635986328125,0.0,26.399605026472678,18.166905149936674,140.69708517540585,80.51769238287504,4
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,42,42,42,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.30703125,0.19264482483267784,0.00995635986328125,0.0,58.988842018344904,9.730418013095855,95.015760009536,69.6221796312777,4
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,43,43,43,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.3515625,0.23329200148582457,0.00995635986328125,0.0,88.10946513581479,29.131000879764557,100.93555452545529,69.4662965935924,4
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,44,44,44,independent,20,0.4,0.5,true,mean_only,full,2,data/mobilebandwidth/real_mobile_profiles.csv,0.32328125,0.22295546159148216,0.00995635986328125,0.0,90.29662473702138,18.45980484724045,82.91932052578694,70.19977656073658,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,42,42,42,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.2546875,0.14869245421141386,0.01972198486328125,0.01987457275390625,59.50529201528867,10.45409077835083,194.33844377699677,97.39729779275213,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,43,43,43,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.30390624999999993,0.1964508078992367,0.01972198486328125,0.01987457275390625,38.21222905623428,20.53359075164795,186.45615234075314,122.85557094331564,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,44,44,44,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.2959375,0.1982873215340078,0.01972198486328125,0.01987457275390625,26.62436929075955,18.325244421958924,194.33844377699677,109.62383594654828,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,42,42,42,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.26109375,0.15282930564135314,0.01972198486328125,0.01987457275390625,59.50529201528867,10.45409077835083,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,43,43,43,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.29671875000000003,0.19054670855402947,0.01972198486328125,0.01987457275390625,38.21222905623428,20.53359075164795,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260420_022127,palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260420_022127,cifar10,PALM-transfer-no-noise,mobile,,44,44,44,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.28828125,0.19663123628124596,0.01972198486328125,0.01987457275390625,26.62436929075955,18.325244421958924,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_sigma05_eval5_20260418_114055,palmfl_v8_cifar10_stats_transfer_mobile_sigma05_eval5_20260418_114055,cifar10,PALM-transfer,mobile,,42,42,42,independent,20,0.4,0.5,true,full,full,0,,0.2428,0.14704037550836802,0.01972198486328125,0.01987457275390625,17.610922510732276,7.297628055102464,178.523640014304,121.47501020741245,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_015128,palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed42_indsplit_trace_20260419_015128,cifar10,PALM-transfer,mobile,,42,42,42,independent,20,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.2546875,0.14869245421141386,0.01972198486328125,0.01987457275390625,59.50529201528867,10.45409077835083,194.33844377699677,97.39729779275213,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed43_fixedsplit_cuda_20260418_193050,palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed43_fixedsplit_cuda_20260418_193050,cifar10,PALM-transfer,mobile,,43,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.23953124999999997,0.146212362870574,0.01972198486328125,0.01987457275390625,40.68759509633451,15.046859481549108,178.523640014304,139.44533287344848,4
outputs/palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed44_fixedsplit_cuda_20260418_200711,palmfl_v8_cifar10_stats_transfer_mobile_sigma05_seed44_fixedsplit_cuda_20260418_200711,cifar10,PALM-transfer,mobile,,44,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.25859375,0.1545289780944586,0.01972198486328125,0.01987457275390625,13.536531238316774,7.947994505582782,186.45615234075314,123.04727761842784,4
outputs/palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed42_indsplit_trace_20260419_214712,palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed42_indsplit_trace_20260419_214712,cifar10,PALM-transfer,random,no_deficit,42,42,42,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.2946875,0.17871097922325135,0.01972198486328125,0.01987457275390625,59.50529201528867,9.820610449790955,129.58231094625697,94.07757155398048,4
outputs/palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed43_indsplit_trace_20260420_005343,palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed43_indsplit_trace_20260420_005343,cifar10,PALM-transfer,random,no_deficit,43,43,43,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.3578125,0.23636382520198823,0.01972198486328125,0.01987457275390625,88.87375022311998,29.38617166042328,137.93356943375483,93.88665460303847,4
outputs/palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed44_indsplit_trace_20260420_031627,palmfl_v8_cifar10_stats_transfer_random_no_deficit_sigma05_seed44_indsplit_trace_20260420_031627,cifar10,PALM-transfer,random,no_deficit,44,44,44,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.3321875,0.22468190938234328,0.01972198486328125,0.01987457275390625,91.11436575430412,18.622833592414857,112.56521769756932,94.78498043106677,4
outputs/palmfl_v8_cifar10_stats_transfer_random_sigma05_eval5_20260417_172247,palmfl_v8_cifar10_stats_transfer_random_sigma05_eval5_20260417_172247,cifar10,PALM-transfer,random,,42,42,42,independent,20,0.4,0.5,true,full,full,0,,0.28695,0.176039669662714,0.01972198486328125,0.01987457275390625,29.730995287598514,18.370819273601484,129.58231094625697,94.07757155398046,4
outputs/palmfl_v8_cifar10_stats_transfer_random_sigma05_seed42_indsplit_trace_20260419_020611,palmfl_v8_cifar10_stats_transfer_random_sigma05_seed42_indsplit_trace_20260419_020611,cifar10,PALM-transfer,random,,42,42,42,independent,20,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.2946875,0.17871097922325135,0.01972198486328125,0.01987457275390625,59.50529201528867,9.820610449790955,129.58231094625697,94.07757155398048,4
outputs/palmfl_v8_cifar10_stats_transfer_random_sigma05_seed43_fixedsplit_cuda_20260418_194640,palmfl_v8_cifar10_stats_transfer_random_sigma05_seed43_fixedsplit_cuda_20260418_194640,cifar10,PALM-transfer,random,,43,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.28468750000000004,0.16602530628442763,0.01972198486328125,0.01987457275390625,29.69464828216032,18.04880840251905,137.93356943375483,93.88665460303847,4
outputs/palmfl_v8_cifar10_stats_transfer_random_sigma05_seed44_fixedsplit_cuda_20260418_202645,palmfl_v8_cifar10_stats_transfer_random_sigma05_seed44_fixedsplit_cuda_20260418_202645,cifar10,PALM-transfer,random,,44,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.28984375000000007,0.17534538209438325,0.01972198486328125,0.01987457275390625,75.53593165381261,35.6900258965258,112.56521769756932,94.78498043106677,4
outputs/palmfl_v8_cifar10_stats_upload_only_latest_fixedsplit_cuda_20260418_185411,palmfl_v8_cifar10_stats_upload_only_latest_fixedsplit_cuda_20260418_185411,cifar10,Stats-only,mobile,,42,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.246875,0.14989389162510633,0.01972198486328125,0.0,17.460728076686163,7.231121308178493,178.523640014304,121.4750102074125,4
outputs/palmfl_v8_cifar10_stats_upload_only_latest_seed43_fixedsplit_cuda_20260418_213801,palmfl_v8_cifar10_stats_upload_only_latest_seed43_fixedsplit_cuda_20260418_213801,cifar10,Stats-only,mobile,,43,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.23968749999999997,0.14458840899169445,0.01972198486328125,0.0,40.34232076102525,14.914204705915708,178.523640014304,139.44533287344848,4
outputs/palmfl_v8_cifar10_stats_upload_only_latest_seed44_fixedsplit_cuda_20260418_221210,palmfl_v8_cifar10_stats_upload_only_latest_seed44_fixedsplit_cuda_20260418_221210,cifar10,Stats-only,mobile,,44,42,42,fixed,20,0.4,0.5,true,full,full,0,,0.26140624999999995,0.15603710971772672,0.01972198486328125,0.0,13.421310327802862,7.877126077582889,186.45615234075314,123.04727761842784,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed42_indsplit_trace_20260419_211938,cifar10,Stats-only,mobile,no_deficit,42,42,42,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.25921874999999994,0.15634226929396391,0.01972198486328125,0.0,58.9936057378571,10.362264417648316,194.33844377699677,97.39729779275213,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed43_indsplit_trace_20260420_001337,cifar10,Stats-only,mobile,no_deficit,43,43,43,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.304375,0.19871967062354087,0.01972198486328125,0.0,37.889655297840854,20.35771067428589,186.45615234075314,122.85557094331564,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,palmfl_v8_cifar10_stats_upload_only_no_deficit_sigma05_seed44_indsplit_trace_20260420_024900,cifar10,Stats-only,mobile,no_deficit,44,44,44,independent,20,0.4,0.5,true,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.2984375,0.20787709122523665,0.01972198486328125,0.0,26.399633698301802,18.168136717319488,194.33844377699677,109.62383594654828,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,palmfl_v8_cifar10_stats_upload_only_no_noise_seed42_indsplit_trace_20260419_203736,cifar10,Stats-only-no-noise,mobile,,42,42,42,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.26453125,0.16208168249577284,0.01972198486328125,0.0,58.9936057378571,10.362264417648316,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,palmfl_v8_cifar10_stats_upload_only_no_noise_seed43_indsplit_trace_20260419_231347,cifar10,Stats-only-no-noise,mobile,,43,43,43,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.29859375000000005,0.19537421837449073,0.01972198486328125,0.0,37.889655297840854,20.35771067428589,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,palmfl_v8_cifar10_stats_upload_only_no_noise_seed44_indsplit_trace_20260420_020755,cifar10,Stats-only-no-noise,mobile,,44,44,44,independent,20,0.4,0.0,false,full,full,3,data/mobilebandwidth/real_mobile_profiles.csv,0.28671875,0.20040857484564184,0.01972198486328125,0.0,26.399633698301802,18.168136717319488,0.0,0.0,4
outputs/palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,palmfl_v8_cifar10_stats_upload_only_seed42_indsplit_trace_20260419_013716,cifar10,Stats-only,mobile,,42,42,42,independent,20,0.4,0.5,true,full,full,0,data/mobilebandwidth/real_mobile_profiles.csv,0.25921874999999994,0.15634226929396391,0.01972198486328125,0.0,58.9936057378571,10.362264417648316,194.33844377699677,97.39729779275213,4
outputs/palmfl_v8_fake_smoke_20260417_135100,palmfl_v8_fake_smoke_20260417_135100,fake,PALM-transfer,mobile,,7,7,7,independent,2,0.5,0.5,true,full,full,0,,0.09125,0.016690341290086508,0.00995635986328125,0.01010894775390625,0.3503918211218215,0.224263125161885,35.507880004768,26.917680910050066,4
