experiment_dir,dataset,mode,scheduler,scheduler_ablation,split_protocol,seed,partition_seed,arch_seed,noise_multiplier,dp_enabled,rounds,client_id,arch_name,num_samples,unique_labels,accuracy,macro_f1,loss
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,3,small_cnn,3117,9,0.3609375,0.25209757685661316,2.74816951751709
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,4,small_cnn,5373,7,0.30625,0.18090203404426575,3.197316312789917
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,5,wide_cnn,6027,7,0.2859375,0.19998304545879364,2.754034423828125
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,6,wide_cnn,5030,5,0.1453125,0.050378359854221344,3.8885200023651123
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,7,wide_cnn,5354,4,0.209375,0.06846414506435394,3.3767057418823243
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,8,tiny_mobilenet,6807,9,0.490625,0.4025595784187317,1.8288777589797973
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed42_indsplit_trace_20260419_200310,cifar10,Mean-only,mobile,,independent,42,42,42,0.5,true,20,9,tiny_mobilenet,5084,9,0.290625,0.17491364479064941,2.924154281616211
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,0,tiny_mobilenet,1501,8,0.096875,0.01766381785273552,2.3035654544830324
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,1,wide_cnn,3557,10,0.11875,0.021229049190878868,2.3098090648651124
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,2,small_cnn,4748,10,0.36875,0.2499202936887741,2.804789352416992
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,3,wide_cnn,3552,10,0.11875,0.021229049190878868,2.3035678386688234
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,4,wide_cnn,4826,10,0.2765625,0.19536790251731873,2.740558958053589
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,5,small_cnn,5335,7,0.2828125,0.14096888899803162,3.398879146575928
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,6,tiny_resnet,8434,5,0.321875,0.19187505543231964,3.306440591812134
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,7,tiny_mobilenet,4205,10,0.375,0.26789888739585876,2.365328884124756
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,8,small_cnn,6255,8,0.5703125,0.4686706066131592,1.7498569726943969
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed43_indsplit_trace_20260419_223922,cifar10,Mean-only,mobile,,independent,43,43,43,0.5,true,20,9,tiny_resnet,7587,10,0.4734375,0.37533482909202576,1.9149424314498902
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,0,wide_cnn,5239,9,0.10625,0.019209038466215134,2.306574249267578
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,1,tiny_resnet,6119,5,0.078125,0.014492752961814404,2.307846689224243
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,2,small_cnn,2949,9,0.375,0.27922946214675903,2.400666427612305
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,3,tiny_resnet,5634,9,0.309375,0.1912963092327118,3.1654263019561766
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,4,tiny_mobilenet,5256,9,0.4171875,0.32581838965415955,2.387100887298584
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,5,small_cnn,1880,10,0.3671875,0.2815406918525696,1.9723944425582887
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,6,wide_cnn,5111,6,0.2109375,0.08537239581346512,2.963281202316284
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,7,small_cnn,5017,8,0.409375,0.32949408888816833,2.473579263687134
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,8,tiny_mobilenet,6168,10,0.5140625,0.4235219955444336,1.7573009490966798
outputs/palmfl_v8_cifar10_mean_only_mobile_sigma05_seed44_indsplit_trace_20260420_013833,cifar10,Mean-only,mobile,,independent,44,44,44,0.5,true,20,9,wide_cnn,6627,6,0.2875,0.17952683568000793,3.4356449604034425
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,0,tiny_resnet,5882,7,0.3328125,0.20385690033435822,2.797032117843628
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,1,tiny_resnet,6788,6,0.265625,0.16846218705177307,3.2912283420562742
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,2,small_cnn,538,8,0.315625,0.20143528282642365,2.2287081718444823
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,3,small_cnn,3117,9,0.4078125,0.2947368025779724,2.38800950050354
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,4,small_cnn,5373,7,0.240625,0.12971508502960205,3.259559488296509
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,5,wide_cnn,6027,7,0.353125,0.23022356629371643,2.706363296508789
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,6,wide_cnn,5030,5,0.2234375,0.1176580935716629,3.779710388183594
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,7,wide_cnn,5354,4,0.2296875,0.09661100059747696,3.6562917709350584
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,8,tiny_mobilenet,6807,9,0.446875,0.35451415181159973,1.8825379610061646
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed42_indsplit_trace_20260419_201828,cifar10,Mean-only,random,,independent,42,42,42,0.5,true,20,9,tiny_mobilenet,5084,9,0.2546875,0.129235178232193,3.1025837421417237
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,0,tiny_mobilenet,1501,8,0.2859375,0.16225934028625488,2.448830986022949
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,1,wide_cnn,3557,10,0.3421875,0.2102498561143875,2.648661184310913
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,2,small_cnn,4748,10,0.43125,0.2976897656917572,2.52305121421814
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,3,wide_cnn,3552,10,0.3234375,0.21491150557994843,2.1666300773620604
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,4,wide_cnn,4826,10,0.3390625,0.24690894782543182,2.664151906967163
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,5,small_cnn,5335,7,0.284375,0.14956405758857727,3.3129136085510256
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,6,tiny_resnet,8434,5,0.3171875,0.19332489371299744,3.3310997009277346
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,7,tiny_mobilenet,4205,10,0.3546875,0.24473348259925842,2.554636096954346
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,8,small_cnn,6255,8,0.4875,0.3845214545726776,1.9370625495910645
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed43_indsplit_trace_20260419_225908,cifar10,Mean-only,random,,independent,43,43,43,0.5,true,20,9,tiny_resnet,7587,10,0.35,0.22875671088695526,2.4750979423522947
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,0,wide_cnn,5239,9,0.2703125,0.1577225625514984,2.750699043273926
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,1,tiny_resnet,6119,5,0.31875,0.19192712008953094,3.243607425689697
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,2,small_cnn,2949,9,0.3734375,0.28258487582206726,2.39807448387146
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,3,tiny_resnet,5634,9,0.2890625,0.18442055583000183,3.363106918334961
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,4,tiny_mobilenet,5256,9,0.3765625,0.2974168658256531,2.440357875823975
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,5,small_cnn,1880,10,0.3671875,0.2913057506084442,2.0006693840026855
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,6,wide_cnn,5111,6,0.240625,0.10458429902791977,3.0983561515808105
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,7,small_cnn,5017,8,0.3109375,0.23857124149799347,2.652675914764404
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,8,tiny_mobilenet,6168,10,0.3828125,0.28759175539016724,2.124991273880005
outputs/palmfl_v8_cifar10_mean_only_random_sigma05_seed44_indsplit_trace_20260420_015208,cifar10,Mean-only,random,,independent,44,44,44,0.5,true,20,9,wide_cnn,6627,6,0.303125,0.1934295892715454,3.4176023960113526
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,0,tiny_resnet,5882,7,0.146875,0.07005909830331802,3.2366551399230956
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,1,tiny_resnet,6788,6,0.215625,0.150526762008667,3.4876182079315186
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,3,small_cnn,3117,9,0.3765625,0.2688565254211426,2.617431974411011
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,4,small_cnn,5373,7,0.3015625,0.1549193412065506,3.2271947383880617
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,5,wide_cnn,6027,7,0.28125,0.1610269695520401,2.8036146640777586
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,6,wide_cnn,5030,5,0.2046875,0.10133282095193863,3.817090940475464
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,7,wide_cnn,5354,4,0.2109375,0.0689999982714653,3.371937322616577
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,8,tiny_mobilenet,6807,9,0.4484375,0.3529869318008423,1.843387246131897
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed42_indsplit_trace_20260419_213254,cifar10,PALM-transfer,mobile,no_deficit,independent,42,42,42,0.5,true,20,9,tiny_mobilenet,5084,9,0.2421875,0.13698704540729523,3.37265944480896
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,0,tiny_mobilenet,1501,8,0.096875,0.01766381785273552,2.3035654544830324
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,1,wide_cnn,3557,10,0.11875,0.021229049190878868,2.3098090648651124
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,2,small_cnn,4748,10,0.4234375,0.2925308644771576,2.6306055068969725
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,3,wide_cnn,3552,10,0.11875,0.021229049190878868,2.3035678386688234
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,4,wide_cnn,4826,10,0.3203125,0.22682127356529236,2.774237871170044
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,5,small_cnn,5335,7,0.278125,0.1459566056728363,3.3452738761901855
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,6,tiny_resnet,8434,5,0.3109375,0.18513819575309753,3.344523286819458
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,7,tiny_mobilenet,4205,10,0.375,0.2564675211906433,2.434611368179321
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,8,small_cnn,6255,8,0.5421875,0.4446127414703369,1.8415207862854004
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed43_indsplit_trace_20260420_003320,cifar10,PALM-transfer,mobile,no_deficit,independent,43,43,43,0.5,true,20,9,tiny_resnet,7587,10,0.4546875,0.3528589606285095,2.1320095300674438
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,0,wide_cnn,5239,9,0.10625,0.019209038466215134,2.306574249267578
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,1,tiny_resnet,6119,5,0.078125,0.014492752961814404,2.307846689224243
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,2,small_cnn,2949,9,0.340625,0.22777409851551056,2.482816553115845
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,3,tiny_resnet,5634,9,0.2734375,0.13417091965675354,3.4125088691711425
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,4,tiny_mobilenet,5256,9,0.4078125,0.3275178372859955,2.482505226135254
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,5,small_cnn,1880,10,0.33125,0.24334785342216492,2.121345043182373
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,6,wide_cnn,5111,6,0.240625,0.10502709448337555,2.866104745864868
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,7,small_cnn,5017,8,0.3890625,0.31291329860687256,2.5613064765930176
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,8,tiny_mobilenet,6168,10,0.5046875,0.41931992769241333,1.7806318759918214
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_deficit_sigma05_seed44_indsplit_trace_20260420_030227,cifar10,PALM-transfer,mobile,no_deficit,independent,44,44,44,0.5,true,20,9,wide_cnn,6627,6,0.2875,0.1791003942489624,3.40427680015564
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,0,tiny_resnet,5882,7,0.1671875,0.060420118272304535,3.03881196975708
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,1,tiny_resnet,6788,6,0.1953125,0.12866847217082977,3.4275395393371584
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,2,small_cnn,538,8,0.11875,0.021229049190878868,2.3061081886291506
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,3,small_cnn,3117,9,0.403125,0.28257423639297485,2.4422396659851073
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,4,small_cnn,5373,7,0.2875,0.1569172888994217,3.2279834270477297
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,5,wide_cnn,6027,7,0.284375,0.16187024116516113,2.963083505630493
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,6,wide_cnn,5030,5,0.184375,0.08878757059574127,3.8864508152008055
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,7,wide_cnn,5354,4,0.2109375,0.06877084076404572,3.3520533084869384
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,8,tiny_mobilenet,6807,9,0.4859375,0.39479193091392517,1.7876720190048219
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed42_indsplit_trace_20260419_205201,cifar10,PALM-transfer-no-noise,mobile,,independent,42,42,42,0.0,false,20,9,tiny_mobilenet,5084,9,0.2734375,0.1642633080482483,3.157114601135254
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,0,tiny_mobilenet,1501,8,0.096875,0.01766381785273552,2.3035654544830324
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,1,wide_cnn,3557,10,0.11875,0.021229049190878868,2.3098090648651124
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,2,small_cnn,4748,10,0.39375,0.2660590708255768,2.739717388153076
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,3,wide_cnn,3552,10,0.11875,0.021229049190878868,2.3035678386688234
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,4,wide_cnn,4826,10,0.31875,0.2258017510175705,2.7420841693878173
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,5,small_cnn,5335,7,0.2734375,0.13741527497768402,3.3844345092773436
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,6,tiny_resnet,8434,5,0.303125,0.18403294682502747,3.3399163722991942
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,7,tiny_mobilenet,4205,10,0.3640625,0.24463975429534912,2.490237283706665
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,8,small_cnn,6255,8,0.54375,0.44922327995300293,1.8014596700668335
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed43_indsplit_trace_20260419_233334,cifar10,PALM-transfer-no-noise,mobile,,independent,43,43,43,0.0,false,20,9,tiny_resnet,7587,10,0.4359375,0.3381730914115906,2.190649461746216
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260420_022127,cifar10,PALM-transfer-no-noise,mobile,,independent,44,44,44,0.0,false,20,0,wide_cnn,5239,9,0.10625,0.019209038466215134,2.306574249267578
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260420_022127,cifar10,PALM-transfer-no-noise,mobile,,independent,44,44,44,0.0,false,20,1,tiny_resnet,6119,5,0.078125,0.014492752961814404,2.307846689224243
outputs/palmfl_v8_cifar10_stats_transfer_mobile_no_noise_seed44_indsplit_trace_20260420_022127,cifar10,PALM-transfer-no-noise,mobile,,independent,44,44,44,0.0,false,20,2,small_cnn,2949,9,0.3171875,0.20889005064964294,2.623054265975952
